Positive Sentiment,Negative Sentiment,Objective Sentiment,Female Orientation,Male Orientation,Filename,Number of Words,Number of Paragraphs,Relative Punctuation,Average Words per Sentence,Unnamed: 0,Number of Sentences,Number of Dialogs,Number of Sentences with Dialogs,Number of Named People,Number of Named Places,Number of Named Organizations,filenames
0.07688562425516239,0.08536697180195092,0.837747403942886,1128.0,2443.0,pg34657.epub,71861,1727,0.15645482250455742,17.805004955401387,488,1728,1649.5,1266,146,93,45,pg34657.epub
0.08450534002698795,0.0914271159910364,0.8240675439819758,1621.0,2967.0,pg34658.epub,83440,1115,0.15888063279002876,20.0288046087374,489,1116,1608.0,1103,155,78,45,pg34658.epub
0.07987724013108753,0.0858602858331146,0.8342624740357968,1527.0,3137.0,pg34659.epub,87428,1539,0.14297479068490646,20.860892388451447,490,1540,1235.5,975,177,68,25,pg34659.epub
0.08296359385578353,0.08875164253254085,0.8282847636116759,68.0,88.0,pg34662.epub,5355,81,0.14640522875816994,23.59030837004405,491,82,27.0,17,20,9,0,pg34662.epub
0.06424200206928453,0.07442653147886456,0.8613314664518508,881.0,3796.0,pg34663.epub,98535,3749,0.1935048459938093,14.200172935581493,492,3750,3642.5,2713,104,53,20,pg34663.epub
0.06933509059514842,0.07981059955847644,0.8508543098463744,876.0,2709.0,pg34664.epub,71258,2952,0.21010974206404892,13.329218106995885,493,2953,2957.0,2354,47,42,8,pg34664.epub
0.07790985358206208,0.07441407337045054,0.8476760730474863,2806.0,3954.0,pg34709.epub,99351,3568,0.15253998449940112,9.199166666666667,494,3569,2880.0,1989,247,143,63,pg34709.epub
0.0650792317192602,0.08738527094841457,0.8475354973323272,1790.0,2901.0,pg34710.epub,96325,2113,0.10738645211523487,16.691214694160458,495,2114,1506.5,1231,91,50,34,pg34710.epub
0.07647266678059697,0.07993215537660289,0.8435951778428001,615.0,1612.0,pg34738.epub,52566,1000,0.1030514020469505,12.342333881192767,496,1001,4.0,4,78,63,48,pg34738.epub
0.08378181394499272,0.08560327368293669,0.8306149123720733,2976.0,6414.0,pg34748.epub,196415,3598,0.15065549983453402,17.502673320263767,497,3599,3578.5,2824,281,140,64,pg34748.epub
0.07278260925523841,0.07238639505833158,0.8548309956864306,3237.0,4146.0,pg34794.epub,120085,2713,0.13259774326518714,19.377924802323705,498,2714,2186.5,1508,172,129,69,pg34794.epub
0.0726425971440288,0.0823791111438699,0.8449782917121008,1581.0,2650.0,pg34835.epub,74590,1795,0.14881351387585467,11.97655748233783,499,1796,2470.0,1616,122,58,33,pg34835.epub
0.07476820163473971,0.09109271507732898,0.8341390832879317,151.0,2393.0,pg34849.epub,38639,435,0.13463081342684852,29.495419847328247,500,436,426.5,252,51,40,18,pg34849.epub
0.09281182174794136,0.09876106017039013,0.8084271180816689,986.0,1013.0,pg34932.epub,34714,150,0.16189433657890187,27.950080515297905,501,151,496.0,96,60,35,6,pg34932.epub
0.07880887249979605,0.10198026627402493,0.8192108612261784,717.0,903.0,pg34933.epub,29863,440,0.14178079898201787,25.766177739430546,502,441,304.5,251,67,65,27,pg34933.epub
0.05570289700581333,0.0679210446842208,0.8763760583099646,504.0,2970.0,pg34934.epub,54383,2790,0.13557545556515824,11.799305706226948,503,2791,1426.0,1292,60,52,22,pg34934.epub
0.07071684009640228,0.08150253475437308,0.8477806251492248,368.0,1930.0,pg34947.epub,52199,1120,0.12756949366846107,17.075237160614982,504,1121,919.5,749,80,42,29,pg34947.epub
0.091538117824584,0.0916517890414876,0.8168100931339292,1352.0,676.0,pg34968.epub,31742,497,0.17062566946002142,22.85241180705544,505,498,594.0,364,69,31,6,pg34968.epub
0.07626124042511916,0.07632201817805405,0.8474167413968262,544.0,1086.0,pg34999.epub,42689,1021,0.14415891681697862,17.713278008298754,506,1022,796.5,629,100,50,13,pg34999.epub
0.06609804604242944,0.08629037513500043,0.8476115788225702,497.0,552.0,pg35003.epub,25953,465,0.1121257658074211,19.153505535055352,507,466,344.0,258,50,6,4,pg35003.epub
0.08060951113616402,0.07183822185141579,0.8475522670124207,532.0,3319.0,pg35038.epub,65060,817,0.1774515831540117,15.154903331003961,508,818,1445.0,691,94,26,21,pg35038.epub
0.07922910064389355,0.09552455089805402,0.8252463484580533,623.0,1456.0,pg35057.epub,35730,423,0.14147774979009234,28.62980769230769,509,424,367.0,225,53,18,6,pg35057.epub
0.0765937875140682,0.09136801690665128,0.8320381955792806,507.0,1113.0,pg35058.epub,30801,339,0.13704100516217005,32.697452229299365,510,340,169.5,106,29,18,7,pg35058.epub
0.07390312916652984,0.07029923544453995,0.8557976353889284,3824.0,1705.0,pg35077.epub,90437,1735,0.14237535521965566,15.19694169047219,511,1736,2011.5,1245,166,56,35,pg35077.epub
0.06720921452287161,0.07487848374301316,0.8579123017341148,437.0,2312.0,pg35078.epub,53489,1309,0.1292415262951261,11.709500875656744,512,1310,979.5,666,92,72,28,pg35078.epub
0.0613131555664795,0.08767670027477628,0.8510101441587443,314.0,831.0,pg35140.epub,30811,644,0.12333257602804193,14.179015186378278,513,645,467.5,342,68,65,17,pg35140.epub
0.07351745270458422,0.0837335370068157,0.8427490102886012,2318.0,2878.0,pg35146.epub,91910,2311,0.1655967794581656,12.856343544551684,514,2312,3048.0,2046,105,70,33,pg35146.epub
0.07059088934048716,0.07104853939428916,0.8583605712652249,1362.0,1656.0,pg35203.epub,76792,2284,0.14937753932701325,13.804062556174724,515,2285,2343.5,1774,192,133,53,pg35203.epub
0.07707238605512458,0.08798831727164022,0.834939296673234,2014.0,2271.0,pg35205.epub,64402,2159,0.1392037514362908,12.183503594400305,516,2160,1972.0,1718,81,45,17,pg35205.epub
0.06451970443144249,0.08382493279236827,0.8516553627761888,648.0,1473.0,pg35214.epub,89510,2126,0.1252932633225338,18.342213114754102,517,2127,1123.5,945,195,195,66,pg35214.epub
0.07417207730387454,0.0828299134365345,0.8429980092595901,2881.0,1808.0,pg35217.epub,73977,2548,0.17397299160549898,10.760290909090907,518,2549,2157.5,1394,293,97,77,pg35217.epub
0.08381190136399218,0.08086277355967489,0.835325325076333,2802.0,3395.0,pg35233.epub,111333,4628,0.18103347614813214,11.60081275398562,519,4629,4077.5,3495,191,120,71,pg35233.epub
0.06645994922476346,0.07295189661591238,0.8605881541593247,1142.0,1528.0,pg35254.epub,64123,2382,0.20134741044555,13.139959016393444,520,2383,2522.5,1976,96,27,26,pg35254.epub
0.07881191592966956,0.09975047336019248,0.8214376107101383,1069.0,1992.0,pg35294.epub,57440,1109,0.13770891364902507,23.473641193297915,521,1110,885.0,678,79,48,16,pg35294.epub
0.07436653730651455,0.08423590024944247,0.8413975624440431,1474.0,5119.0,pg35296.epub,131168,2890,0.1636984630397658,18.306769016050247,522,2891,3190.0,2581,256,147,71,pg35296.epub
0.07664492796510566,0.08567962083609587,0.837675451198799,795.0,3409.0,pg35297.epub,87997,2046,0.16314192529290772,17.574795286598757,523,2047,2320.5,1878,183,99,62,pg35297.epub
0.0590957024039879,0.07629819458357455,0.8646061030124359,1012.0,2194.0,pg35304.epub,67372,1764,0.16247105622513805,15.201263537906135,524,1765,1717.0,1288,107,63,23,pg35304.epub
0.07621977979210652,0.07794668555208167,0.8458335346558107,572.0,997.0,pg35313.epub,27202,731,0.11216087052422616,13.4796828543112,525,732,19.0,16,50,32,10,pg35313.epub
0.06726729118800175,0.08144721918678409,0.8512854896252152,1751.0,4601.0,pg35326.epub,89641,1626,0.12415077921933045,14.497978327672653,526,1627,1482.0,984,132,53,51,pg35326.epub
0.0697052451779681,0.08229265710754162,0.8480020977144912,2262.0,2748.0,pg35336.epub,78674,1303,0.10882883798967892,16.83946917808219,527,1304,1198.5,848,173,126,46,pg35336.epub
0.07326177305385005,0.08707988879641378,0.8396583381497359,2341.0,3110.0,pg35358.epub,89453,1897,0.1339250779739081,15.55433837593462,528,1898,2001.5,1637,243,135,72,pg35358.epub
0.07572967502506045,0.07357065600606466,0.8506996689688762,1781.0,3183.0,pg35361.epub,83090,2469,0.16793838006980386,12.539993963175368,529,2470,3042.5,1758,106,70,36,pg35361.epub
0.06298571459033386,0.07662990811817337,0.8603843772914921,1949.0,5730.0,pg35367.epub,143535,2109,0.17138676977740622,27.849243306169964,530,2110,2206.5,1366,125,51,35,pg35367.epub
0.0720182835947729,0.08256339685113151,0.8454183195540956,846.0,1343.0,pg35368.epub,62805,1272,0.1479977708781148,25.708145722472374,531,1273,794.0,1046,117,48,31,pg35368.epub
0.08676124041885155,0.09365227960483856,0.8195864799763108,4073.0,3335.0,pg35384.epub,120790,3252,0.1835830780693766,14.839066339066338,532,3253,3700.5,2378,229,78,31,pg35384.epub
0.069273650560716,0.09112262134918443,0.8396037280901008,1273.0,1057.0,pg35424.epub,51887,953,0.10659702815734193,17.751282928498114,533,954,698.5,518,68,16,9,pg35424.epub
0.08564960634178502,0.08264557222628377,0.8317048214319298,1367.0,2022.0,pg35428.epub,59405,1237,0.1438262772493898,14.238974113135187,534,1238,1131.5,891,132,56,33,pg35428.epub
0.08628840905179462,0.0911524863170296,0.8225591046311751,1664.0,1438.0,pg35429.epub,58906,1032,0.13538518996367094,14.894058154235143,535,1033,1056.5,769,140,58,30,pg35429.epub
0.07979394707015723,0.09758438410990114,0.8226216688199404,1812.0,2465.0,pg35430.epub,66121,1126,0.12437803421000893,14.477994306984892,536,1127,1138.5,880,101,52,34,pg35430.epub
0.07637728192768369,0.07614788841917478,0.8474748296531415,95.0,564.0,pg35441.epub,22262,144,0.14715658970442907,25.413242009132425,537,145,182.5,74,181,80,42,pg35441.epub
0.07547412269293546,0.07939112030959362,0.8451347569974711,941.0,2133.0,pg35442.epub,107317,1075,0.14081645964758613,23.933318465655667,538,1076,1107.5,626,320,215,85,pg35442.epub
0.06622742189752935,0.08525092844906955,0.8485216496534033,1436.0,3197.0,pg35443.epub,143150,3306,0.12242403073698915,20.72235089751013,539,3307,1641.0,1239,118,131,53,pg35443.epub
0.07733550394612203,0.08946266756932646,0.8332018284845536,3381.0,2611.0,pg35462.epub,107532,2971,0.18471710746568465,13.080160564408224,540,2972,2657.0,2111,176,77,30,pg35462.epub
0.055131000126828436,0.06427863846766232,0.8805903614055081,1499.0,2383.0,pg35484.epub,70006,1608,0.11110476244893294,15.863584862905054,541,1609,1194.5,915,92,93,43,pg35484.epub
0.08482515908078256,0.07796918155121324,0.8372056593680034,676.0,1317.0,pg35509.epub,35487,666,0.13734607039197452,12.820447976878615,542,667,567.5,412,113,59,24,pg35509.epub
0.07418692485640953,0.08176362237108427,0.8440494527725065,105.0,1387.0,pg35517.epub,58767,614,0.11887624006670412,23.12750885478158,543,615,632.0,399,111,121,26,pg35517.epub
0.0839142711175764,0.08722888384707182,0.8288568450353534,2697.0,4072.0,pg35523.epub,109137,4281,0.18370488468622007,12.258452207121195,544,4282,3573.0,2484,151,87,70,pg35523.epub
0.07104554475593841,0.08287172018446609,0.8460827350595951,2467.0,5681.0,pg35527.epub,147529,6159,0.1998251191291204,12.774179582647848,545,6160,6224.5,4724,114,65,27,pg35527.epub
0.06534248546249065,0.07261711112989679,0.8620404034076142,1323.0,1338.0,pg35528.epub,107711,1540,0.12172387221360866,33.59669369931379,546,1541,817.0,543,47,64,20,pg35528.epub
0.07059613706819258,0.09438815507191367,0.8350157078598931,1358.0,1704.0,pg35533.epub,70080,1204,0.1384417808219178,19.263331500824627,547,1205,1431.5,912,87,45,15,pg35533.epub
0.07348766445334044,0.11167980192454872,0.8148325336221133,5041.0,4086.0,pg35548.epub,124320,2515,0.1021476833976834,16.58042144571886,548,2516,56.0,42,122,70,44,pg35548.epub
0.06678468823399962,0.07051967823468734,0.8626956335313122,587.0,3436.0,pg35599.epub,91637,3039,0.15683621244693738,12.709708737864077,549,3040,3148.0,2596,263,162,44,pg35599.epub
0.07889181590934857,0.08751275181305651,0.8335954322775964,2096.0,5309.0,pg35661.epub,111697,3209,0.14422947796270266,11.457277669504563,550,3210,3492.0,2054,133,106,59,pg35661.epub
0.07720346626110715,0.07508681514696597,0.8477097185919262,1741.0,4418.0,pg35664.epub,116950,860,0.1633347584437794,29.826574853353733,551,861,701.0,304,258,161,66,pg35664.epub
0.06603216235872493,0.07856893818167887,0.8553988994595947,1533.0,2503.0,pg35691.epub,68610,1673,0.15270368750910945,14.016343207354446,552,1674,1659.5,1277,61,80,30,pg35691.epub
0.07967783571359457,0.09180402535221904,0.8285181389341858,426.0,1967.0,pg35740.epub,49894,1748,0.1536858139255221,13.45214343488811,553,1749,1438.5,1089,94,41,16,pg35740.epub
0.07396991964546135,0.09653363082816324,0.8294964495263738,4325.0,1911.0,pg35765.epub,116281,2037,0.11446409989594172,15.784036921406269,554,2038,2359.0,1676,158,62,31,pg35765.epub
0.08292628070169908,0.08677868594536335,0.8302950333529376,883.0,1021.0,pg35769.epub,37383,526,0.13880640933044433,27.85618479880775,555,527,388.5,233,52,20,6,pg35769.epub
0.06803571484233202,0.07545756517696607,0.8565067199807002,2335.0,5640.0,pg35785.epub,114158,2051,0.13255312812067485,12.446358482337551,556,2052,2624.5,1586,96,60,13,pg35785.epub
0.07279040025628837,0.06934810947765221,0.8578614902660586,699.0,1610.0,pg35787.epub,50803,1075,0.14930220656260454,12.881085192697771,557,1076,1119.0,670,140,26,18,pg35787.epub
0.06200050729218544,0.06382202456852698,0.8741774681392869,160.0,1969.0,pg35833.epub,46850,1337,0.11790821771611525,12.658740880843014,558,1338,1001.0,779,30,10,19,pg35833.epub
0.06994475657432245,0.07951768397932855,0.8505375594463503,1076.0,2641.0,pg35902.epub,97514,2258,0.12900711692680025,12.368594622019279,559,2259,2184.5,2035,133,76,30,pg35902.epub
0.06531455437796857,0.07536315009324435,0.8593222955287881,690.0,3736.0,pg35912.epub,93063,1923,0.12522699676563187,16.050879613659884,560,1924,1386.0,1043,128,111,46,pg35912.epub
0.06776707127911398,0.08119293931335261,0.8510399894075344,1515.0,4296.0,pg35913.epub,118532,4203,0.1364272938953194,13.269002574722938,561,4204,2409.0,1990,232,183,74,pg35913.epub
0.07146545036932637,0.08912800012787414,0.8394065495028012,4576.0,2968.0,pg36027.epub,126007,2779,0.1344925281928782,18.03965640658554,562,2780,2035.0,1578,77,43,17,pg36027.epub
0.06949876354233478,0.07922353189092597,0.8512777045667385,3405.0,2739.0,pg36029.epub,115974,2465,0.12139789952920482,17.773793103448273,563,2466,1656.0,1647,271,207,85,pg36029.epub
0.07563347906475199,0.0750340534945471,0.8493324674407021,848.0,3929.0,pg36071.epub,96583,872,0.14630939192197384,25.95619457135179,564,873,537.5,356,204,116,80,pg36071.epub
0.06983641264497364,0.0765304911468525,0.8536330962081721,853.0,3502.0,pg36087.epub,96127,812,0.1445795666149989,23.758526940187842,565,813,679.5,401,206,128,58,pg36087.epub
0.07554260551365519,0.09600956151777648,0.828447832968567,6661.0,2418.0,pg36159.epub,173027,5645,0.1573511648471048,10.973996321430835,566,5646,5770.5,4797,153,73,33,pg36159.epub
0.08339733838390782,0.09272270695806184,0.8238799546580297,1705.0,1849.0,pg36199.epub,64370,2817,0.22417275128165293,13.011926420052555,567,2818,2801.5,2216,105,37,31,pg36199.epub
0.07835576037991923,0.08441142679992708,0.8372328128201533,1228.0,2606.0,pg36232.epub,52463,861,0.11268894268341498,14.666759854626784,568,862,527.5,350,44,24,6,pg36232.epub
0.07064213472982538,0.0665284697213635,0.8628293955488098,1647.0,2820.0,pg36247.epub,70212,2765,0.1849256537344044,12.217156777449105,569,2766,2343.0,1625,338,73,41,pg36247.epub
0.07042980047764204,0.07748433787159252,0.8520858616507634,1233.0,3859.0,pg36353.epub,119657,773,0.1381114351855721,27.48208543867708,570,774,424.5,296,223,138,87,pg36353.epub
0.08462384544724587,0.08536873519682739,0.8300074193559285,3213.0,3267.0,pg36360.epub,105446,3323,0.1504371905999279,15.832732732732733,571,3324,2264.5,1872,189,92,48,pg36360.epub
0.0811190799765511,0.08401589838084349,0.8348650216426039,1356.0,898.0,pg36364.epub,38280,745,0.13035527690700105,15.336538461538463,572,746,595.5,508,83,48,15,pg36364.epub
0.0797651441316912,0.07771569946691619,0.8425191564013923,2125.0,4012.0,pg36366.epub,108383,3951,0.18201193914174726,13.92739655615523,573,3952,3279.5,2327,114,41,16,pg36366.epub
0.08146755533407192,0.09841759833974464,0.8201148463261863,3972.0,2030.0,pg36374.epub,122295,3163,0.13738092317756245,14.567599761762954,574,3164,2159.5,2025,52,47,7,pg36374.epub
0.07172950278940887,0.07622526636891842,0.8520452308416733,1906.0,1000.0,pg36401.epub,52845,1413,0.15511401267858832,13.277638190954773,575,1414,1398.5,923,90,35,25,pg36401.epub
0.06963868446270582,0.08072528081587453,0.8496360347214174,2270.0,4912.0,pg36403.epub,123655,1010,0.17723504912862398,23.0141447980644,576,1011,1623.0,645,244,150,50,pg36403.epub
0.08927328557988003,0.09440241660872972,0.81632429781139,3921.0,3085.0,pg36414.epub,103543,1739,0.1254744405705842,11.368357487922705,577,1740,1550.5,1064,189,71,64,pg36414.epub
0.08486174581029472,0.08608051555387612,0.8290577386358291,501.0,1020.0,pg36439.epub,50066,1232,0.1474853193784205,16.716527545909848,578,1233,1376.5,1052,83,55,21,pg36439.epub
0.07859712888263032,0.08071915124433697,0.8406837198730329,1222.0,1530.0,pg36467.epub,49492,2054,0.18409035803766266,9.942145439935716,579,2055,2115.5,1514,79,77,60,pg36467.epub
0.07264427734961157,0.0791354143049411,0.8482203083454475,1323.0,3554.0,pg36588.epub,99225,2190,0.14565885613504662,15.020435967302454,580,2191,2142.5,1543,95,58,40,pg36588.epub
0.07343819169755361,0.08647469833717672,0.8400871099652689,1346.0,2825.0,pg36593.epub,100777,1937,0.13608263790348987,15.668065920398009,581,1938,1944.0,1376,135,99,44,pg36593.epub
0.07011083689503224,0.08236687071130899,0.8475222923936582,1275.0,2020.0,pg36713.epub,75991,1712,0.14559618902238422,17.713519813519813,582,1713,1014.5,927,183,84,36,pg36713.epub
0.07725900086512337,0.08856897977347808,0.8341720193613987,4845.0,5051.0,pg36723.epub,185061,5840,0.18458778456833155,16.566198191746487,583,5841,6110.5,4159,136,67,38,pg36723.epub
0.06841379766311873,0.09507548122183884,0.8365107211150415,2014.0,2876.0,pg36758.epub,81873,2087,0.13205818768092045,16.898452012383906,584,2088,1771.0,1622,82,24,25,pg36758.epub
0.060071225339068335,0.07110390329975526,0.8688248713611766,1215.0,3766.0,pg36875.epub,119910,2094,0.1560336919356184,28.3810650887574,585,2095,1566.5,1039,136,63,21,pg36875.epub
0.06452368695906183,0.07627718970755255,0.859199123333388,860.0,2072.0,pg37081.epub,59062,1175,0.12461481155396024,19.263535551206783,586,1176,820.0,642,115,116,61,pg37081.epub
0.07691571569146881,0.07820333223938071,0.8448809520691523,2521.0,3442.0,pg37107.epub,96423,2601,0.14715368739823487,11.873291466568155,587,2602,2228.0,1712,187,70,50,pg37107.epub
0.06513497477736295,0.07494692855803149,0.859918096664604,1877.0,4126.0,pg37204.epub,73284,1830,0.11863435401997707,17.494390069228935,588,1831,969.0,667,115,53,25,pg37204.epub
0.07314782052659054,0.07890135500847385,0.8479508244649369,3562.0,3254.0,pg37208.epub,102839,1675,0.13525024552941978,17.50749063670412,589,1676,1572.0,1186,102,54,22,pg37208.epub
0.06917427970453034,0.07839203508862183,0.8524336852068454,596.0,2284.0,pg37338.epub,60724,1556,0.13345629405177525,15.330472103004293,590,1557,1560.5,1149,82,84,36,pg37338.epub
0.07342046397930478,0.08957333900368826,0.8370061970170077,1420.0,1027.0,pg37355.epub,35175,553,0.12733475479744136,15.45474516695958,591,554,664.0,396,46,26,18,pg37355.epub
0.06828470529578051,0.06863188805152952,0.8630834066526921,2904.0,4119.0,pg37412.epub,107352,2705,0.12304381846635368,14.526657645466845,592,2706,1993.5,1645,149,127,58,pg37412.epub
0.0678407203755899,0.06697163186959218,0.8651876477548177,536.0,3388.0,pg37430.epub,65393,2339,0.17748077011300906,10.283535147035698,593,2340,2259.5,1575,322,173,93,pg37430.epub
0.07225126816431444,0.0694404907390089,0.8583082410966766,47.0,337.0,pg37451.epub,7174,72,0.10733203233900196,18.070528967254408,594,73,48.0,27,35,30,15,pg37451.epub
0.06286275263741467,0.08575184362995758,0.8513854037326267,1305.0,1006.0,pg37467.epub,31397,421,0.13074497563461476,26.78924914675768,595,422,278.5,231,56,36,13,pg37467.epub
0.06632794829317175,0.0806548940049815,0.8530171577018476,1808.0,2266.0,pg37476.epub,49715,1037,0.1566931509604747,21.401205337925102,596,1038,964.5,689,65,42,17,pg37476.epub
0.06896443947718033,0.07943260502387399,0.8516029554989459,1860.0,550.0,pg37479.epub,64422,1210,0.12646300953090558,14.23376049491825,597,1211,988.5,744,98,122,88,pg37479.epub
0.07118948176311181,0.07981498803519667,0.8489955302016904,455.0,4438.0,pg37490.epub,80055,1733,0.09779526575479358,14.439935064935064,598,1734,1453.5,1047,67,34,14,pg37490.epub
0.08448910511537673,0.06541006583336577,0.8501008290512582,1893.0,4156.0,pg37664.epub,92684,1512,0.11075266496914246,14.463795255930087,599,1513,1599.0,1064,176,108,82,pg37664.epub
0.0835774600475138,0.08048295108812864,0.8359395888643585,734.0,1743.0,pg37710.epub,71385,2409,0.17315962737269736,11.78359194453615,600,2410,1913.5,1276,125,83,40,pg37710.epub
0.0705174500745413,0.09805117613248336,0.8314313737929748,3151.0,2486.0,pg37781.epub,85749,1885,0.11616461999556844,13.810436463198586,601,1886,1473.5,1116,210,88,54,pg37781.epub
0.07216011560850848,0.07992809185202539,0.8479117925394652,5359.0,4362.0,pg37827.epub,164137,5739,0.16578224288247012,12.797208794635894,602,5740,5671.0,4333,380,204,108,pg37827.epub
0.0794729526969196,0.09386542432459112,0.8266616229784889,122.0,107.0,pg37838.epub,3075,84,0.13235772357723574,14.927184466019414,603,85,58.0,47,30,7,5,pg37838.epub
0.07475794440396198,0.07670457759613526,0.8485374779999009,1610.0,1415.0,pg37866.epub,47534,1040,0.1527958934657298,14.693663060278206,604,1041,1083.0,778,150,45,45,pg37866.epub
0.07321742348618493,0.08598241652147184,0.8408001599923454,1413.0,2928.0,pg37913.epub,66178,1239,0.0901961376892623,13.56662566625666,605,1240,1064.5,691,52,33,2,pg37913.epub
0.07077156653155361,0.08020305347599134,0.849025379992455,1054.0,1167.0,pg37919.epub,60468,1315,0.12284183369716213,14.393715781956676,606,1316,1017.0,701,92,70,39,pg37919.epub
0.08556746062246821,0.08129234748520253,0.8331401918923299,2209.0,2578.0,pg38006.epub,64230,1360,0.13132492604701854,22.240304709141274,607,1361,1103.5,730,74,49,16,pg38006.epub
0.06871783747751818,0.07940890841573021,0.8518732541067501,1579.0,7077.0,pg38186.epub,141523,3200,0.10110724051920887,13.646032205187542,608,3201,2262.0,1643,330,210,124,pg38186.epub
0.06614984158449243,0.0715887002408524,0.8622614581746545,305.0,1443.0,pg38199.epub,55553,1558,0.14397062264864185,15.534955257270695,609,1559,1016.5,851,125,79,15,pg38199.epub
0.06629495959361904,0.07666454061950775,0.8570404997868727,988.0,3006.0,pg38212.epub,69487,1547,0.09912645530818713,19.205914870093974,610,1548,15.0,15,102,61,26,pg38212.epub
0.08213267117987312,0.08336687473650385,0.8345004540836258,2044.0,2235.0,pg3828.epub,99583,2635,0.12357530903869135,13.104750625082247,611,2636,2344.0,1736,253,180,157,pg3828.epub
0.08734783366118982,0.09073286100881787,0.821919305329992,928.0,665.0,pg38291.epub,44283,791,0.10200302599191564,21.987586891757694,612,792,10.0,9,73,66,17,pg38291.epub
0.08281983566317491,0.09474883219472804,0.8224313321420966,1251.0,680.0,pg38292.epub,44520,790,0.09180143755615454,21.952662721893493,613,791,16.0,13,75,57,19,pg38292.epub
0.07141427463747689,0.07918257794785731,0.8494031474146658,2993.0,3725.0,pg38325.epub,86220,1711,0.14497796334957086,12.63111631995312,614,1712,2012.5,1314,135,90,32,pg38325.epub
0.06947764829318223,0.06940920352797014,0.8611131481788485,1351.0,3171.0,pg38368.epub,96360,2855,0.15160855126608552,12.825768667642754,615,2856,2615.0,1761,241,173,134,pg38368.epub
0.07744985982280791,0.06439567141394158,0.8581544687632519,709.0,2867.0,pg38474.epub,76711,1092,0.16096778819204546,16.75278445075344,616,1093,1497.0,781,110,57,34,pg38474.epub
0.09250787894646753,0.09373890653290948,0.8137532145206233,3183.0,5363.0,pg38489.epub,91883,1845,0.07581380668894137,9.754033970276007,617,1846,1124.0,837,120,38,25,pg38489.epub
0.0713550892713363,0.08884855127920441,0.8397963594494599,1205.0,1413.0,pg38623.epub,47670,1434,0.1671911055170967,11.15348619560131,618,1435,1456.5,1089,95,67,21,pg38623.epub
0.06542210955047018,0.09397215155798418,0.8406057388915451,1375.0,1130.0,pg38624.epub,48062,1385,0.16491198868128668,11.800147311563956,619,1386,1426.5,1058,99,68,19,pg38624.epub
0.07449209638779174,0.06870816821147946,0.8567997354007291,6.0,98.0,pg38625.epub,1855,63,0.16819407008086254,11.174698795180724,620,64,60.0,44,16,4,0,pg38625.epub
0.0631885450768118,0.08183318924763358,0.8549782656755534,1822.0,3535.0,pg38679.epub,78084,1677,0.1396957123098202,13.923680456490727,621,1678,1814.5,1192,110,119,30,pg38679.epub
0.07458690001596484,0.08169567274413644,0.8437174272398988,0.0,0.0,pg38689.epub,107002,2483,0.12102577521915478,12.394532607436581,623,2484,2377.0,1658,144,164,71,pg38689.epub
0.07546790114521479,0.08031567644201497,0.8442164224127701,1160.0,1528.0,pg38702.epub,41748,1410,0.15375586854460094,12.18919708029197,624,1411,1328.0,962,142,84,34,pg38702.epub
0.0853606943004347,0.0973893264961755,0.8172499792033897,429.0,455.0,pg38715.epub,14366,276,0.12292913824307393,16.306469920544835,625,277,273.0,210,22,3,2,pg38715.epub
0.0904168793820994,0.10600868701283796,0.8035744336050614,939.0,1020.0,pg38798.epub,53735,1400,0.1352377407648646,16.34773349558868,626,1401,965.5,1015,103,32,14,pg38798.epub
0.06966216905077527,0.07246850074875019,0.8578693302004725,898.0,2260.0,pg38888.epub,86278,2767,0.15527712742529962,15.666969311785,627,2768,1950.0,1485,153,36,35,pg38888.epub
0.06894065448677802,0.07651011868837734,0.8545492268248441,742.0,2649.0,pg39018.epub,77421,2186,0.1379341522325984,13.038228359717074,628,2187,1801.0,1199,126,64,32,pg39018.epub
0.07108286418815392,0.07787628895599341,0.8510408468558532,2043.0,4788.0,pg39066.epub,102625,2236,0.1377442143727162,16.592562651576394,629,2237,2035.0,1303,112,101,40,pg39066.epub
0.07994950374793629,0.07095710742710916,0.8490933888249533,945.0,1651.0,pg39111.epub,47928,1314,0.17050575863795694,12.609313338595106,630,1315,1526.0,1097,49,32,8,pg39111.epub
0.07689866368679639,0.10455452911956052,0.8185468071936424,2320.0,1456.0,pg39192.epub,52676,1296,0.15500417647505504,16.343779087806393,631,1297,1136.0,878,84,26,22,pg39192.epub
0.07644095439689694,0.1054084650052998,0.818150580597802,2632.0,1638.0,pg39193.epub,52838,1441,0.1668306900336879,14.555922865013773,632,1442,1350.0,1035,69,17,5,pg39193.epub
0.09067191682856858,0.08934470736635097,0.8199833758050797,1125.0,1028.0,pg39207.epub,40980,737,0.15473401659346026,22.983735277621985,633,738,815.0,585,73,35,31,pg39207.epub
0.07348194785239162,0.0864914189806449,0.8400266331669636,1162.0,1667.0,pg39345.epub,41967,830,0.14049133843257794,13.910175671196553,634,831,921.0,612,123,27,25,pg39345.epub
0.06975562428745279,0.08703154995452562,0.8432128257580204,765.0,3420.0,pg39349.epub,79841,1891,0.11851053969764908,12.90463875868757,635,1892,1862.5,1296,67,60,14,pg39349.epub
0.08792626397862494,0.09349487395803628,0.8185788620633387,1711.0,921.0,pg39359.epub,40103,871,0.1852230506445902,24.908695652173915,636,872,757.5,518,45,27,9,pg39359.epub
