Filename,Number of Words,Number of Paragraphs,Relative Punctuation,Average Words per Sentence
pg7758.epub,8863,65,0.11463387114972357,18.978586723768736
pg7759.epub,6416,52,0.11518079800498753,18.227272727272727
pg7760.epub,10218,51,0.12771579565472696,21.602536997885835
pg7761.epub,33103,196,0.11875056641392019,21.03113087674714
pg7827.epub,180548,2912,0.1304528435651461,20.04975013881177
pg7842.epub,25595,461,0.15292049228364915,16.16866708780796
pg7855.epub,106455,2894,0.1374665351556996,13.743222308288148
pg7866.epub,42436,684,0.08674238853803375,22.58435337945716
pg8073.epub,8643,242,0.1443943075321069,14.076547231270359
pg8087.epub,103979,1877,0.166629800248127,17.098996875513897
pg8131.epub,90599,2150,0.09768319738628461,13.779315589353612
pg8182.epub,35403,683,0.1329830805298986,19.10577441985969
pg8383.epub,22633,665,0.1638315733663235,14.899934167215273
pg8386.epub,21706,994,0.16884732332074082,11.412197686645635
pg8396.epub,94871,5265,0.16735356431364695,9.34597576593439
pg8403.epub,60450,1332,0.12894954507857734,16.267491926803014
pg8464.epub,96831,1543,0.1588850677985356,11.434931506849315
pg8522.epub,115437,2852,0.11962369084435666,14.83003597122302
pg8549.epub,88262,3105,0.12875303074935987,11.5254635675111
pg8569.epub,117984,1617,0.137628831027936,15.666445359182047
pg8570.epub,96534,1989,0.11984378560921541,18.383926871072177
pg8596.epub,85099,1790,0.12203433647868953,14.517059024223814
pg8671.epub,59657,1516,0.14108989724592252,15.304515135967163
pg8711.epub,138684,3165,0.13216376799053964,14.036842105263158
pg8741.epub,23561,710,0.17736938160519503,13.949674363528715
pg8805.epub,63798,1771,0.1249725696730305,14.689845728758922
pg8865.epub,30710,911,0.15076522305437967,9.68464206874803
pg8883.epub,80063,1815,0.15708879257584651,18.610646211064623
pg8899.epub,53715,1167,0.11799311179372615,15.642108328479907
pg9052.epub,162573,3357,0.09911854982069593,17.851432963654332
pg9087.epub,151593,3624,0.0988436141510492,13.128345024681735
pg9111.epub,90285,1407,0.09966218087168412,20.660183066361554
pg9189.epub,154682,3401,0.13909181417359487,17.777496839443742
pg9259.epub,151941,2586,0.11917783876636326,16.961486939048896
pg9305.epub,36389,1172,0.14715985600043968,12.272849915682968
pg9311.epub,58839,900,0.14787810805758086,15.859568733153639
pg9362.epub,162499,2461,0.11200068923501068,19.990035674744743
pg9379.epub,98060,2979,0.092035488476443,14.426953067529793
pg9387.epub,15594,118,0.10330896498653329,35.93087557603687
pg9410.epub,90964,2059,0.11738709819269161,16.499909305278432
pg9746.epub,889,16,0.12598425196850394,17.431372549019606
pg9747.epub,69761,2309,0.1774630524218403,10.426094754147362
pg9807.epub,75698,1495,0.15697904832360168,12.677608440797187
pg9809.epub,77911,2059,0.10864961301998434,16.955603917301413
pg9849.epub,94762,2504,0.13621493847744875,14.63053882970511
pg9926.epub,130341,2522,0.15423389416990815,20.003222836095766
pg9927.epub,90286,2135,0.15070996610770218,15.258745986141626
pg9967.epub,61941,2443,0.15298429150320467,10.061890838206628
pg9993.epub,86759,2279,0.14975967911110086,13.403213347752201
pg105JaneAusPersuatn.epub,83134,1002,0.12764933721461735,22.70180229382851
pg108DoyleReturnSherlk.epub,112344,2537,0.12783949298582925,13.515880654475458
pg1155Agatha2.epub,76358,3195,0.14827522983839284,8.665229232864275
pg11CarolAlice.epub,25431,750,0.12303881090008258,16.44954721862872
pg12CarolGlassLook.epub,27665,854,0.11838062533887583,14.349066390041493
pg1342JaneAustenPP.epub,121900,2040,0.12296144380639869,17.115978657680426
pg13720HermanVoyage1.epub,95110,1701,0.14664073178424983,19.481769766489144
pg13721HermanVoyage2.epub,100999,2571,0.21093278151268824,14.27547703180212
pg1400DickensGreatExp.epub,185399,3817,0.15350136732129083,17.380613105840443
pg141JaneAusMansPark.epub,159487,1781,0.12049257933248478,20.350516779379866
pg158JaneAustenEmma.epub,163054,2290,0.13705275552884322,15.484710351377018
pg161SJaneAusSensSensi.epub,120387,1800,0.1340676318871639,20.366604635425478
pg19337DickensChristCarl.epub,29016,713,0.16969947615108905,14.385721368368865
pg2097DoyleSignFour.epub,42983,769,0.12967917548798363,14.162438220757826
pg2147EdgarPoe1.epub,83753,722,0.11849127792437286,21.720176348547717
pg2148EdgarPoe2.epub,89304,845,0.12444011466451671,22.132342007434943
pg2149EdgarPoe3.epub,97683,608,0.11166733208439544,25.18901495616297
pg2150EdgarPoe4.epub,79808,946,0.14519847634322375,18.08474960344437
pg21816HermanConfidence.epub,93075,1832,0.20302981466559225,18.88314059646987
pg2684Galsw4.epub,94231,2351,0.1477433116490327,12.612903225806452
pg2701HermanMobyDick.epub,205203,2403,0.14461289552296994,21.25574891236793
pg2852DoyleHound.epub,56880,1451,0.11369549929676512,14.173934712185398
pg29042CarolTangTale.epub,25860,537,0.17811291569992266,11.62247191011236
pg2911Galsw2.epub,11452,791,0.10006985679357318,5.848825331971399
pg2919Galsw5.epub,1677,140,0.07513416815742398,4.483957219251337
pg34970HermanPierre.epub,154705,1860,0.15435829481917196,22.797671676982024
pg4045HermanOmmo.epub,65064,1091,0.13957026927333088,22.32041166380789
pg4397Galsw1.epub,83333,2151,0.13857655430621724,16.307827788649707
pg4763CarolLogik.epub,8085,237,0.21855287569573284,17.537960954446856
pg4765Galsw3.epub,12595,943,0.09329098848749504,5.4218682737839
pg537DoyleTerrorTales.epub,75395,1144,0.10085549439618012,17.562310738411366
pg620CarolBruno.epub,62574,1777,0.19143733819158118,12.78847332924586
pg730DickensOliverTw.epub,157291,3838,0.13525885142824445,15.014413898434517
pg766DickensDavidCopfld.epub,358420,7080,0.12538920819150717,15.768587769467663
pg786DickensHardTimes.epub,103930,2255,0.12174540556143558,14.693906404637353
pg834DoyleMemoirsSherlk.epub,87323,2055,0.1242856979260905,15.178689379454198
pg863Agatha1.epub,57390,2532,0.17016901899285589,9.82537236774525
pg98DickensTaleCities.epub,17590,385,0.15116543490619672,17.044573643410853
