Positive Sentiment,Negative Sentiment,Objective Sentiment,Female Orientation,Male Orientation,Number of words
0.07935096784947891,0.08166751752313678,0.8389815146273836,1642.0,3099.0,91365.0
0.08032990655959651,0.10243873946316007,0.8172313539772446,2961.0,2723.0,96784.0
0.07223550924741759,0.0725138239363258,0.8552506668162569,356.0,890.0,22320.0
0.07043922394078926,0.08854203740616602,0.8410187386530447,2456.0,2721.0,110261.0
0.05117093956523393,0.058362105873403035,0.8904669545613633,234.0,1862.0,63916.0
0.07092061206203311,0.0612520765268771,0.8678273114110895,664.0,2273.0,78017.0
0.07898285800027216,0.09382273888915402,0.8271944031105728,3617.0,1389.0,107422.0
0.08827929018236735,0.08262990836259307,0.8290908014550391,2259.0,3026.0,80378.0
0.07355111771343924,0.07679098589124206,0.8496578963953185,2919.0,2512.0,137916.0
0.07339618101442054,0.11051211432373949,0.8160917046618392,1456.0,1507.0,64813.0
0.0740232324933932,0.10010981900215811,0.8258669485044483,240.0,530.0,14548.0
0.059823321820410245,0.0628773420216231,0.8772993361579663,3050.0,8789.0,238072.0
0.07372595281363643,0.07700637362792453,0.8492676735584364,2790.0,2708.0,112353.0
0.06798472158005112,0.07404738515294984,0.8579678932669982,3295.0,6318.0,181719.0
0.05904083923053591,0.07485864796555246,0.8661005128039102,1026.0,3604.0,108214.0
0.07238657594769407,0.07274199132482413,0.854871432727482,1027.0,1878.0,72097.0
0.06407031180276157,0.06168184249457761,0.8742478457026599,645.0,826.0,46592.0
0.06816515356643997,0.07487444760134823,0.8569603988322108,1032.0,1766.0,73175.0
0.06924406819740667,0.06957425849431949,0.8611816733082744,94.0,2744.0,87798.0
0.07675974973378197,0.07559543060536475,0.847644819660853,1512.0,1083.0,67118.0
0.07090678508838955,0.08332397897317016,0.8457692359384404,2631.0,3183.0,120183.0
0.06476309541372645,0.06480041163422993,0.8704364929520432,210.0,5544.0,174307.0
0.07188689293288449,0.07796893855849492,0.8501441685086207,2096.0,6711.0,151167.0
0.07824394008484174,0.09840631182635173,0.8233497480888037,5319.0,5262.0,178425.0
0.0751604967565384,0.08600999808326391,0.8388295051601996,5045.0,3759.0,184190.0
0.08052146074124394,0.09760177074431091,0.8218767685144465,7624.0,3477.0,192380.0
0.07805134547150168,0.09649064901504276,0.8254580055134545,3479.0,2308.0,107141.0
0.07111761288716256,0.06308649493252881,0.8657958921803075,232.0,1302.0,79430.0
0.08457654474699239,0.09783324744096872,0.8175902078120381,2621.0,1908.0,81574.0
0.07457876395365406,0.061147475423238895,0.864273760623107,886.0,2544.0,82683.0
0.06827796709849104,0.0623410725240326,0.8693809603774749,1519.0,2070.0,168300.0
0.08289016920910723,0.09463634177504017,0.8224734890158537,3901.0,3141.0,162327.0
0.0684863011625772,0.06388751187999932,0.8676261869574242,803.0,2351.0,98186.0
0.07021996393242837,0.08112794417227125,0.8486520918953012,4185.0,4361.0,124329.0
0.07500291329088304,0.08464021838809457,0.8403568683210216,1055.0,542.0,31662.0
0.08743810712964918,0.09200246210087437,0.8205594307694769,2214.0,3206.0,144927.0
0.07032309074483846,0.07526651222258283,0.8544103970325787,318.0,1689.0,56630.0
0.07783400740215925,0.09762952816021622,0.8245364644376255,2841.0,1447.0,57497.0
0.06859044448619801,0.08476755694046469,0.846641998573338,510.0,1328.0,31778.0
0.06625692046697758,0.06595075375741354,0.8677923257756075,1997.0,1187.0,75038.0
0.0825529638674169,0.09017670876078694,0.8272703273717966,2190.0,5315.0,142434.0
0.08784290426327677,0.08551855853989511,0.8266385371968286,941.0,1274.0,50175.0
0.0595691242532266,0.058045969764773823,0.8823849059820003,1026.0,1981.0,93859.0
0.07299360694573603,0.07348947370526561,0.8535169193489995,1536.0,2106.0,119941.0
0.06507223595621353,0.05793571813865159,0.8769920459051361,2187.0,4675.0,152761.0
0.06332208121775663,0.06496406288168456,0.871713855900559,688.0,790.0,31594.0
0.06433644667100669,0.06884663132127387,0.8668169220077196,336.0,1285.0,63449.0
0.06569697836905009,0.08115907371298077,0.8531439479179685,373.0,924.0,41276.0
0.07813573163312891,0.09692579906995644,0.8249384692969151,6781.0,4599.0,207764.0
0.07417392195715196,0.07700728094547685,0.84881879709737,240.0,1093.0,76048.0
0.07000821141578503,0.06875009759676709,0.8612416909874457,893.0,2413.0,89057.0
0.07796969629773574,0.09511824663538136,0.8269120570668826,5423.0,4701.0,119792.0
0.07912210377157808,0.07917281170687829,0.8417050845215427,1793.0,3145.0,77988.0
0.06925131403634123,0.0758287539251423,0.8549199320385187,3844.0,2761.0,135983.0
0.07149000551858038,0.06474696756128001,0.8637630269201396,254.0,1452.0,85943.0
0.07652173252514513,0.08232939166914985,0.8411488758057049,2596.0,1673.0,58115.0
0.07267233470527516,0.0716300903429988,0.8556975749517263,875.0,2963.0,92514.0
0.07244470711591378,0.08703639692579031,0.8405188959582963,2496.0,2103.0,80316.0
0.07591642084957996,0.07203972386876986,0.8520438552816493,1393.0,5908.0,186389.0
0.05736000836830136,0.07926264664947148,0.8633773449822273,30.0,274.0,11191.0
0.06671145124884784,0.0699950640698893,0.8632934846812628,1091.0,3541.0,141676.0
0.07324730616713021,0.0757752619868697,0.8509774318459993,687.0,1687.0,81613.0
0.0695843765296434,0.0762620149869405,0.8541536084834151,243.0,1331.0,48032.0
0.07015717846780048,0.08025075876058536,0.8495920627716148,659.0,1582.0,53724.0
0.06525212386464976,0.08969210306679856,0.8450557730685514,2621.0,2839.0,127461.0
0.08777843637796715,0.08513352529652454,0.827088038325511,2384.0,6746.0,241429.0
0.07188139569862348,0.06242639763910362,0.8656922066622726,425.0,1682.0,54502.0
0.0906017558067876,0.0811071280923489,0.8282911161008636,2257.0,6140.0,256940.0
0.08656996452123102,0.10086156646985392,0.8125684690089159,3445.0,3854.0,146570.0
0.06982828954088498,0.07956653519268894,0.8506051752664275,786.0,2373.0,88958.0
0.06887964966285746,0.07711583402628233,0.8540045163108589,272.0,500.0,37664.0
0.07398630489439265,0.10167706238497344,0.8243366327206342,6259.0,5216.0,196598.0
0.07892506618481875,0.08167137869017821,0.8394035551250022,1453.0,2187.0,94610.0
0.0748533444726701,0.09302472009326977,0.8321219354340588,979.0,2038.0,77240.0
0.07836134445437344,0.07328588548716637,0.8483527700584609,2136.0,6463.0,147157.0
0.07471836167785385,0.0781308341897369,0.84715080413241,2166.0,1885.0,66607.0
0.06984023932309592,0.06845579628411075,0.861703964392791,872.0,1948.0,63988.0
0.07280918661794297,0.08388511222879007,0.8433057011532675,508.0,3173.0,99795.0
0.0687965576574962,0.077336427297685,0.8538670150448191,746.0,4482.0,219687.0
0.07222096296698999,0.07174559039412971,0.8560334466388821,2039.0,1987.0,114717.0
0.06711498483110254,0.06513615003706427,0.8677488651318334,1415.0,972.0,79822.0
0.07777172104348892,0.0831829929334213,0.8390452860230894,1259.0,5215.0,171094.0
0.06832711144442478,0.08832900010745942,0.8433438884481163,160.0,1279.0,53861.0
0.07665986166563472,0.0864970801840053,0.8368430581503586,1364.0,3333.0,188919.0
0.07288481900716046,0.07689037875886472,0.850224802233976,810.0,1859.0,92917.0
0.07070132744786059,0.06652577965542708,0.8627728928967142,728.0,2253.0,85662.0
0.06951140396711865,0.09123743979648131,0.8392511562364005,656.0,533.0,31223.0
0.07196339633090364,0.07286014481968137,0.8551764588494127,2694.0,7185.0,140910.0
0.07281522182305195,0.08595909339660111,0.8412256847803501,2529.0,6926.0,262838.0
0.08609426557501698,0.08867788525313706,0.8252278491718453,3597.0,1974.0,136910.0
0.06738187180629153,0.06630747074063002,0.8663106574530778,823.0,1283.0,76816.0
0.0662299183947406,0.07901774885334681,0.8547523327519128,2339.0,4791.0,144453.0
0.07113754024499892,0.0680290433231243,0.8608334164318766,1754.0,2804.0,134795.0
0.08788307893364683,0.0857711750905297,0.826345745975823,2466.0,1389.0,102779.0
0.07022142990677742,0.08299890449079161,0.8467796656024303,1264.0,3397.0,101320.0
0.060328492066903154,0.07384797823361441,0.8658235296994827,538.0,1294.0,58368.0
0.0775740352946985,0.08677331365131519,0.8356526510539876,1792.0,5550.0,250630.0
0.06703020805671742,0.08422636615284072,0.8487434257904408,800.0,2372.0,53048.0
0.08566096525044889,0.10295211732404008,0.8113869174255108,3026.0,2192.0,108357.0
0.0892629079809006,0.09895157659508974,0.81178551542401,3737.0,3496.0,147709.0
0.10203032611454312,0.10359741993266433,0.7943722539527923,486.0,956.0,35314.0
0.05586648295274323,0.06985390546100849,0.8742796115862485,850.0,1754.0,88470.0
0.07876416012531501,0.07991238144642877,0.8413234584282568,1019.0,3712.0,170933.0
0.07840895424398059,0.09308241686457097,0.8285086288914499,1201.0,4567.0,175277.0
0.08116439321559565,0.09417607190417579,0.824659534880228,856.0,683.0,49433.0
0.0815740363287305,0.08099730463008095,0.8374286590411888,5522.0,3641.0,167979.0
0.07274530436872294,0.07108090622097787,0.8561737894102991,396.0,1869.0,68409.0
0.07923011493213479,0.0837701857525548,0.83699969931531,834.0,5052.0,194556.0
0.0787838930895137,0.06698467317872865,0.8542314337317601,1608.0,3897.0,133860.0
0.07311600631815075,0.08411821515493118,0.8427657785269196,2466.0,7538.0,258815.0
0.07625888644671376,0.0858560656899029,0.837885047863383,3596.0,3349.0,141446.0
0.06559083913529186,0.08579233220930209,0.8486168286554067,128.0,583.0,22621.0
0.06768451507586,0.0712416681966498,0.8610738167274915,3505.0,5232.0,158750.0
0.09768708809235427,0.0846663091510634,0.8176466027565844,2117.0,3349.0,92685.0
0.07011364765310593,0.07781459395203744,0.852071758394856,895.0,2950.0,75793.0
0.07095938390389038,0.07160183617694485,0.8574387799191665,1317.0,2801.0,108976.0
0.07197553456539078,0.08486622431820424,0.8431582411164048,2066.0,2760.0,95433.0
0.07238022904149558,0.08042906006084628,0.8471907108976597,1838.0,4456.0,104696.0
0.07528152191851069,0.11252332288573436,0.8121951551957546,1685.0,2745.0,78621.0
0.06462852830653222,0.0623355620881784,0.8730359096052892,2400.0,1586.0,105261.0
0.07162952395849442,0.08322823758243073,0.8451422384590751,442.0,1152.0,34671.0
0.09573538730297591,0.09750315265642669,0.8067614600405985,3216.0,1816.0,96978.0
0.0802832600891717,0.09001358620252639,0.8297031537083029,3197.0,3750.0,125514.0
0.0752945982495028,0.07237817655373614,0.8523272251967627,2655.0,3115.0,116211.0
0.05701695772101671,0.05327948457814311,0.8897035577008395,454.0,2926.0,84171.0
0.08084673655472956,0.08182620133267551,0.8373270621125939,971.0,3388.0,115095.0
0.07791370774801398,0.07287242464040582,0.8492138676115805,1629.0,2089.0,93874.0
0.07892117142788,0.08860120032201628,0.8324776282501034,3405.0,4544.0,182072.0
0.06843397335421929,0.0797292987550841,0.851836727890697,2749.0,3701.0,142924.0
0.08180004459785215,0.08828743884631747,0.8299125165558295,4478.0,2530.0,116576.0
0.0746472565156126,0.09279303284780611,0.8325597106365803,3033.0,2055.0,112549.0
0.058268179849972755,0.06807208951593768,0.8736597306340909,2127.0,2199.0,106978.0
0.08306727596422563,0.083999128646256,0.8329335953895199,2738.0,4423.0,166431.0
0.07059422755669358,0.08293457307461784,0.8464711993686868,2432.0,5624.0,205889.0
0.07443399060199048,0.08239446686219572,0.8431715425358134,2351.0,4884.0,175754.0
0.07112313204478388,0.08439415887056016,0.8444827090846567,1334.0,2370.0,105192.0
0.07904576216804136,0.08833121187303548,0.8326230259589228,3344.0,3824.0,116889.0
0.07663389027235745,0.07699741962343633,0.8463686901042041,852.0,3711.0,124023.0
0.0731073505625749,0.11554208373831788,0.8113505656991069,4263.0,6158.0,185168.0
0.07603620951863244,0.08172025133576516,0.8422435391456023,998.0,2123.0,94302.0
0.07221934573640064,0.0829637143043941,0.8448169399592076,3924.0,3934.0,177194.0
0.05934792204320992,0.06017021349899689,0.8804818644577951,797.0,3365.0,128603.0
0.07626911011240113,0.07414747830454288,0.8495834115830582,2246.0,3042.0,116173.0
0.07639670134623659,0.09207632885257896,0.8315269698011848,776.0,1251.0,47867.0
0.07695379947733251,0.08393842760192086,0.8391077729207458,3483.0,6038.0,251467.0
0.08112294564886159,0.08523947104534695,0.8336375833057911,610.0,2114.0,66251.0
0.07128947856636003,0.09027345452692999,0.8384370669067079,2398.0,5229.0,179523.0
0.08732096189434786,0.1013398121221019,0.8113392259835485,1735.0,3801.0,134923.0
0.08876394857839634,0.09524441365047934,0.8159916377711234,815.0,2486.0,79305.0
0.08218770970157208,0.08789906673690134,0.8299132235615292,2076.0,2278.0,105680.0
0.08268325893221457,0.08526253401685908,0.8320542070509268,522.0,885.0,33786.0
0.07688562425516239,0.08536697180195092,0.837747403942886,1128.0,2443.0,92131.0
0.08450534002698795,0.09142711599103641,0.8240675439819758,1621.0,2967.0,104130.0
0.07987724013108753,0.0858602858331146,0.8342624740357968,1527.0,3137.0,108661.0
0.08296359385578353,0.08875164253254085,0.828284763611676,68.0,88.0,6580.0
0.06424200206928452,0.07442653147886456,0.8613314664518508,881.0,3796.0,137145.0
0.06933509059514842,0.07981059955847644,0.8508543098463744,876.0,2709.0,100930.0
0.07790985358206208,0.07441407337045054,0.8476760730474863,2806.0,3954.0,133758.0
0.0650792317192602,0.08738527094841457,0.8475354973323272,1790.0,2901.0,118179.0
0.07647266678059697,0.07993215537660289,0.8435951778428001,615.0,1612.0,65145.0
0.08378181394499272,0.08560327368293669,0.8306149123720733,2976.0,6414.0,247467.0
0.07278260925523841,0.07238639505833158,0.8548309956864306,3237.0,4146.0,149510.0
0.0726425971440288,0.0823791111438699,0.8449782917121008,1581.0,2650.0,97330.0
0.07476820163473971,0.09109271507732898,0.8341390832879317,151.0,2393.0,46380.0
0.09281182174794136,0.09876106017039012,0.8084271180816689,986.0,1013.0,41681.0
0.07880887249979605,0.10198026627402493,0.8192108612261784,717.0,903.0,36304.0
0.05570289700581333,0.0679210446842208,0.8763760583099646,504.0,2970.0,74523.0
0.07071684009640228,0.08150253475437307,0.8477806251492248,368.0,1930.0,65111.0
0.091538117824584,0.0916517890414876,0.8168100931339292,1352.0,676.0,39567.0
0.07626124042511916,0.07632201817805405,0.8474167413968262,544.0,1086.0,54352.0
0.06609804604242944,0.08629037513500042,0.8476115788225702,497.0,552.0,31395.0
0.08060951113616402,0.07183822185141579,0.8475522670124207,532.0,3319.0,84335.0
0.07922910064389355,0.09552455089805402,0.8252463484580533,623.0,1456.0,43104.0
0.0765937875140682,0.09136801690665128,0.8320381955792806,507.0,1113.0,36762.0
0.07390312916652984,0.07029923544453995,0.8557976353889284,3824.0,1705.0,114968.0
0.06720921452287161,0.07487848374301316,0.8579123017341148,437.0,2312.0,69249.0
0.061313155566479496,0.08767670027477628,0.8510101441587443,314.0,831.0,38558.0
0.07351745270458422,0.0837335370068157,0.8427490102886012,2318.0,2878.0,120187.0
0.07059088934048716,0.07104853939428916,0.858360571265225,1362.0,1656.0,101151.0
0.07707238605512458,0.08798831727164022,0.834939296673234,2014.0,2271.0,85053.0
0.06451970443144249,0.08382493279236827,0.8516553627761888,648.0,1473.0,111253.0
0.07417207730387454,0.0828299134365345,0.8429980092595901,2881.0,1808.0,101498.0
0.08381190136399218,0.08086277355967489,0.835325325076333,2802.0,3395.0,152510.0
0.06645994922476346,0.07295189661591238,0.8605881541593247,1142.0,1528.0,89804.0
0.07881191592966956,0.09975047336019247,0.8214376107101383,1069.0,1992.0,70962.0
0.07436653730651455,0.08423590024944246,0.8413975624440431,1474.0,5119.0,167673.0
0.07664492796510566,0.08567962083609588,0.837675451198799,795.0,3409.0,112986.0
0.0590957024039879,0.07629819458357455,0.864606103012436,1012.0,2194.0,87732.0
0.07621977979210653,0.07794668555208167,0.8458335346558107,572.0,997.0,35222.0
0.06726729118800175,0.08144721918678409,0.8512854896252152,1751.0,4601.0,110874.0
0.0697052451779681,0.08229265710754162,0.8480020977144912,2262.0,2748.0,95604.0
0.07326177305385005,0.08707988879641378,0.8396583381497359,2341.0,3110.0,113068.0
0.07572967502506045,0.07357065600606466,0.8506996689688762,1781.0,3183.0,111246.0
0.06298571459033386,0.07662990811817337,0.860384377291492,1949.0,5730.0,179289.0
0.0720182835947729,0.08256339685113151,0.8454183195540956,846.0,1343.0,79138.0
0.08676124041885155,0.09365227960483856,0.8195864799763108,4073.0,3335.0,160629.0
0.069273650560716,0.09112262134918443,0.8396037280901008,1273.0,1057.0,62768.0
0.08564960634178502,0.08264557222628378,0.8317048214319298,1367.0,2022.0,75305.0
0.08628840905179463,0.0911524863170296,0.8225591046311751,1664.0,1438.0,73685.0
0.07979394707015723,0.09758438410990114,0.8226216688199404,1812.0,2465.0,81968.0
0.07637728192768369,0.07614788841917478,0.8474748296531415,95.0,564.0,26605.0
0.07547412269293546,0.07939112030959362,0.8451347569974711,941.0,2133.0,128813.0
0.06622742189752935,0.08525092844906955,0.8485216496534033,1436.0,3197.0,176016.0
0.07733550394612203,0.08946266756932646,0.8332018284845536,3381.0,2611.0,144327.0
0.05513100012682844,0.06427863846766232,0.8805903614055081,1499.0,2383.0,87741.0
0.08482515908078256,0.07796918155121324,0.8372056593680034,676.0,1317.0,44339.0
0.07418692485640953,0.08176362237108427,0.8440494527725065,105.0,1387.0,69917.0
0.0839142711175764,0.08722888384707182,0.8288568450353534,2697.0,4072.0,150062.0
0.07104554475593841,0.08287172018446609,0.8460827350595951,2467.0,5681.0,208220.0
0.06534248546249065,0.07261711112989679,0.8620404034076142,1323.0,1338.0,128538.0
0.07059613706819258,0.09438815507191368,0.8350157078598931,1358.0,1704.0,86547.0
0.07348766445334044,0.11167980192454871,0.8148325336221133,5041.0,4086.0,153175.0
0.06678468823399963,0.07051967823468734,0.8626956335313122,587.0,3436.0,121720.0
0.07889181590934857,0.08751275181305651,0.8335954322775964,2096.0,5309.0,146201.0
0.07720346626110715,0.07508681514696598,0.8477097185919262,1741.0,4418.0,139585.0
0.06603216235872493,0.07856893818167887,0.8553988994595947,1533.0,2503.0,88715.0
0.07967783571359457,0.09180402535221903,0.8285181389341858,426.0,1967.0,66274.0
0.07396991964546135,0.09653363082816324,0.8294964495263738,4325.0,1911.0,142860.0
0.08292628070169908,0.08677868594536335,0.8302950333529376,883.0,1021.0,45370.0
0.06803571484233203,0.07545756517696608,0.8565067199807002,2335.0,5640.0,144941.0
0.07279040025628837,0.06934810947765221,0.8578614902660586,699.0,1610.0,65910.0
0.06200050729218542,0.06382202456852698,0.8741774681392869,160.0,1969.0,60355.0
0.06994475657432245,0.07951768397932855,0.8505375594463503,1076.0,2641.0,124472.0
0.06531455437796857,0.07536315009324435,0.8593222955287881,690.0,3736.0,115598.0
0.06776707127911397,0.08119293931335261,0.8510399894075344,1515.0,4296.0,155469.0
0.07146545036932637,0.08912800012787414,0.8394065495028012,4576.0,2968.0,157366.0
0.06949876354233477,0.07922353189092597,0.8512777045667385,3405.0,2739.0,142824.0
0.07563347906475199,0.0750340534945471,0.8493324674407021,848.0,3929.0,116060.0
0.06983641264497364,0.0765304911468525,0.8536330962081721,853.0,3502.0,115490.0
0.07554260551365519,0.09600956151777647,0.828447832968567,6661.0,2418.0,232567.0
0.08339733838390782,0.09272270695806183,0.8238799546580297,1705.0,1849.0,91498.0
0.07835576037991923,0.08441142679992708,0.8372328128201533,1228.0,2606.0,64513.0
0.07064213472982538,0.0665284697213635,0.8628293955488098,1647.0,2820.0,96179.0
0.07042980047764204,0.07748433787159253,0.8520858616507634,1233.0,3859.0,140726.0
0.08462384544724588,0.08536873519682739,0.8300074193559285,3213.0,3267.0,137356.0
0.0811190799765511,0.08401589838084349,0.8348650216426039,1356.0,898.0,47941.0
0.0797651441316912,0.07771569946691619,0.8425191564013923,2125.0,4012.0,147991.0
0.08146755533407192,0.09841759833974462,0.8201148463261863,3972.0,2030.0,156385.0
0.07172950278940887,0.07622526636891842,0.8520452308416733,1906.0,1000.0,69522.0
0.06963868446270582,0.08072528081587453,0.8496360347214174,2270.0,4912.0,153109.0
0.08927328557988003,0.09440241660872972,0.81632429781139,3921.0,3085.0,127120.0
0.08486174581029472,0.08608051555387612,0.829057738635829,501.0,1020.0,64061.0
0.07859712888263032,0.08071915124433697,0.8406837198730329,1222.0,1530.0,69297.0
0.07264427734961156,0.0791354143049411,0.8482203083454475,1323.0,3554.0,126908.0
0.07343819169755361,0.08647469833717673,0.8400871099652689,1346.0,2825.0,125865.0
0.07011083689503224,0.08236687071130899,0.8475222923936582,1275.0,2020.0,95945.0
0.07725900086512338,0.08856897977347808,0.8341720193613987,4845.0,5051.0,248308.0
0.06841379766311873,0.09507548122183884,0.8365107211150415,2014.0,2876.0,103905.0
0.06007122533906834,0.07110390329975526,0.8688248713611766,1215.0,3766.0,149543.0
0.06452368695906183,0.07627718970755255,0.859199123333388,860.0,2072.0,73312.0
0.07691571569146881,0.07820333223938071,0.8448809520691523,2521.0,3442.0,126427.0
0.06513497477736295,0.07494692855803149,0.859918096664604,1877.0,4126.0,92025.0
0.07314782052659054,0.07890135500847385,0.8479508244649369,3562.0,3254.0,127484.0
0.06917427970453034,0.07839203508862183,0.8524336852068454,596.0,2284.0,77758.0
0.07342046397930478,0.08957333900368826,0.8370061970170077,1420.0,1027.0,43696.0
0.06828470529578051,0.06863188805152952,0.8630834066526921,2904.0,4119.0,137381.0
0.0678407203755899,0.06697163186959218,0.8651876477548177,536.0,3388.0,89560.0
0.07225126816431444,0.0694404907390089,0.8583082410966766,47.0,337.0,8449.0
0.06286275263741468,0.08575184362995758,0.8513854037326267,1305.0,1006.0,37874.0
0.06632794829317175,0.0806548940049815,0.8530171577018476,1808.0,2266.0,63032.0
0.06896443947718033,0.07943260502387399,0.8516029554989459,1860.0,550.0,79833.0
0.07118948176311181,0.07981498803519668,0.8489955302016904,455.0,4438.0,99525.0
0.08448910511537672,0.06541006583336577,0.8501008290512582,1893.0,4156.0,114257.0
0.0835774600475138,0.08048295108812864,0.8359395888643585,734.0,1743.0,96279.0
0.0705174500745413,0.09805117613248335,0.8314313737929748,3151.0,2486.0,107291.0
0.07216011560850848,0.07992809185202539,0.8479117925394652,5359.0,4362.0,222224.0
0.0794729526969196,0.09386542432459113,0.8266616229784889,122.0,107.0,3929.0
0.07475794440396197,0.07670457759613526,0.848537477999901,1610.0,1415.0,60579.0
0.07321742348618492,0.08598241652147184,0.8408001599923454,1413.0,2928.0,81056.0
0.07077156653155361,0.08020305347599134,0.849025379992455,1054.0,1167.0,75123.0
0.08556746062246821,0.08129234748520252,0.8331401918923299,2209.0,2578.0,79242.0
0.06871783747751818,0.07940890841573021,0.8518732541067501,1579.0,7077.0,175896.0
0.06614984158449243,0.0715887002408524,0.8622614581746545,305.0,1443.0,72031.0
0.06629495959361904,0.07666454061950775,0.8570404997868727,988.0,3006.0,85087.0
0.08213267117987312,0.08336687473650385,0.8345004540836258,2044.0,2235.0,127677.0
0.08734783366118982,0.09073286100881789,0.821919305329992,928.0,665.0,53653.0
0.08281983566317491,0.09474883219472803,0.8224313321420966,1251.0,680.0,53465.0
0.07141427463747689,0.07918257794785731,0.8494031474146658,2993.0,3725.0,109960.0
0.06947764829318223,0.06940920352797014,0.8611131481788485,1351.0,3171.0,125723.0
0.07744985982280791,0.06439567141394158,0.8581544687632519,709.0,2867.0,99065.0
0.09250787894646754,0.09373890653290949,0.8137532145206233,3183.0,5363.0,113114.0
0.0713550892713363,0.08884855127920441,0.8397963594494599,1205.0,1413.0,63746.0
0.06542210955047018,0.09397215155798418,0.8406057388915451,1375.0,1130.0,63896.0
0.07449209638779174,0.06870816821147946,0.8567997354007291,6.0,98.0,2520.0
0.0631885450768118,0.08183318924763358,0.8549782656755534,1822.0,3535.0,99683.0
,,,0.0,0.0,0.0
0.07546790114521479,0.08031567644201498,0.84421642241277,1160.0,1528.0,55672.0
0.0853606943004347,0.0973893264961755,0.8172499792033897,429.0,455.0,17845.0
0.0904168793820994,0.10600868701283796,0.8035744336050614,939.0,1020.0,68430.0
0.06966216905077528,0.07246850074875019,0.8578693302004725,898.0,2260.0,113524.0
0.06894065448677802,0.07651011868837734,0.854549226824844,742.0,2649.0,100233.0
0.07108286418815393,0.07787628895599341,0.8510408468558532,2043.0,4788.0,129614.0
0.07994950374793629,0.07095710742710916,0.8490933888249533,945.0,1651.0,63860.0
0.07689866368679639,0.10455452911956052,0.8185468071936424,2320.0,1456.0,68016.0
0.07644095439689694,0.1054084650052998,0.818150580597802,2632.0,1638.0,69603.0
0.09067191682856858,0.08934470736635097,0.8199833758050797,1125.0,1028.0,50662.0
0.07348194785239162,0.0864914189806449,0.8400266331669636,1162.0,1667.0,53134.0
0.06975562428745279,0.08703154995452562,0.8432128257580204,765.0,3420.0,102522.0
0.08792626397862494,0.09349487395803627,0.8185788620633387,1711.0,921.0,51164.0
0.06753310374651175,0.08640093141155632,0.8460659648419323,1045.0,3015.0,94619.0
0.07885708634866108,0.08584703430736192,0.8352958793439789,2686.0,4973.0,153135.0
0.06995288263246192,0.08625928653774456,0.843787830829794,672.0,948.0,34258.0
0.07284098482176501,0.07383304997978477,0.8533259651984499,2598.0,3736.0,139167.0
0.0613309638128169,0.07353248464890454,0.8651365515382792,305.0,1166.0,44995.0
0.06847839605504759,0.07410420797782884,0.8574173959671247,3225.0,1758.0,130917.0
0.07293507006147613,0.09058026362288461,0.8364846663156376,1990.0,1890.0,92803.0
0.07036018743675598,0.09106854324154372,0.838571269321701,1181.0,2678.0,93921.0
0.07464472063895725,0.0862656024978401,0.8390896768632022,664.0,2738.0,69944.0
0.07167649818763001,0.07790863809820803,0.8504148637141636,1012.0,4189.0,123323.0
0.07723630176135199,0.08592161392434629,0.8368420843143031,2744.0,4008.0,149175.0
0.07766864408048248,0.07468701678040855,0.8476443391391071,387.0,1573.0,69412.0
0.06798754647581404,0.07714532602780073,0.854867127496385,687.0,2674.0,88507.0
0.07401327963759194,0.08207656778522673,0.8439101525771805,999.0,1119.0,49713.0
0.07738207179096941,0.08920918165007626,0.8334087465589545,4348.0,3890.0,181498.0
0.07438213906442384,0.09426046454495637,0.8313573963906193,750.0,1020.0,38514.0
0.08561722991620678,0.09625093573049463,0.8181318343532978,2007.0,1116.0,56619.0
0.08696909840963858,0.09861587545146096,0.8144150261389018,4856.0,2033.0,136224.0
0.07806224535295199,0.08933917292719976,0.832598581719849,1256.0,1168.0,58046.0
0.07529684758440555,0.10289689884610968,0.8218062535694854,1716.0,1036.0,52185.0
0.06305958919052261,0.07838218164605663,0.8585582291634206,2752.0,2447.0,96733.0
0.0664308855701995,0.08602668171041146,0.8475424327193902,1421.0,4111.0,139798.0
0.07432919685179974,0.11185734489703841,0.8138134582511621,2202.0,1086.0,66608.0
0.0829296037387021,0.0860083495062086,0.8310620467550883,1248.0,1401.0,54857.0
0.0806262954634572,0.0875701815304724,0.8318035230060722,1198.0,1404.0,53663.0
0.07161446367968446,0.09590062249703822,0.832484913823278,1313.0,1501.0,52313.0
0.06681009027551144,0.0768580997018426,0.8563318100226465,1849.0,2684.0,105041.0
0.06703765096425925,0.07423312829648049,0.8587292207392598,1166.0,2173.0,112726.0
0.06780061395552847,0.09021913688156616,0.8419802491629067,255.0,1482.0,49348.0
0.09683100373317788,0.09608821650290902,0.8070807797639139,411.0,28.0,27097.0
0.050385555404529894,0.053910691280804376,0.8957037533146649,94.0,1055.0,35710.0
0.07530262370978466,0.0799664325733385,0.8447309437168767,685.0,2103.0,64942.0
0.06922179173333393,0.07568824064589498,0.8550899676207697,445.0,4024.0,105324.0
0.07861473557058689,0.08643174289414376,0.8349535215352695,1970.0,940.0,56584.0
0.06882725917208862,0.07875676998465495,0.8524159708432557,2182.0,1768.0,85960.0
0.07096418127298242,0.09242189968006612,0.8366139190469506,2159.0,1591.0,66680.0
0.0872416630834287,0.08521133241644178,0.8275470045001291,1807.0,2635.0,77537.0
0.07494896765353652,0.07193525943073018,0.8531157729157329,240.0,1401.0,40917.0
